Waf: Entering directory `/home/synrg/ns-3.30-obss/build'
Waf: Leaving directory `/home/synrg/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.383s)
CreateVariables () DONE !!!
Creating 12 APs 30.00 and 70.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 250.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8	cl-9	cl-10	cl-11
11.00	-1.00	-1.00	-1.00	1.13	-1.00	-1.00	-1.00	0.75	-1.00	-1.00	-1.00	0.75
12.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
13.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
14.00	-1.00	-1.00	-1.00	2.26	-1.00	-1.00	-1.00	2.26	-1.00	-1.00	-1.00	2.26
15.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
16.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
17.00	-1.00	-1.00	-1.00	2.26	-1.00	-1.00	-1.00	2.26	-1.00	-1.00	-1.00	2.26
18.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
19.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	1.88
20.00	-1.00	-1.00	-1.00	1.88	-1.00	-1.00	-1.00	2.26	-1.00	-1.00	-1.00	1.88
21.00	-1.00	-1.00	-1.00	4.15	-1.00	-1.00	-1.00	3.77	-1.00	-1.00	-1.00	4.15
22.00	-1.00	-1.00	-1.00	4.15	-1.00	-1.00	-1.00	4.15	-1.00	-1.00	-1.00	4.15
